slice fieldpos lbda x y rmsx_um rmsy_um
32.000000 -1.000000 0.500000 -13.509829 5.071459 4.108402 1.440007
32.000000 -1.000000 0.700000 -13.460526 3.510464 2.581837 1.377474
32.000000 -1.000000 1.000000 -13.428852 2.441492 1.614383 1.611193
32.000000 -1.000000 1.200000 -13.414189 1.925996 1.244940 1.783738
32.000000 -1.000000 1.400000 -13.400557 1.433626 1.051957 1.974360
32.000000 -1.000000 1.600000 -13.386831 0.923923 1.114866 2.192260
32.000000 -1.000000 1.700200 -13.379770 0.655832 1.249752 2.313701
32.000000 -0.500000 0.350000 -13.890949 8.390298 7.048784 2.447766
32.000000 -0.500000 0.400000 -13.833233 6.835727 5.575331 1.778762
32.000000 -0.500000 0.500000 -13.772268 5.078471 3.863666 1.297153
32.000000 -0.500000 0.700000 -13.721964 3.516915 2.352921 1.378809
32.000000 -0.500000 1.000000 -13.689646 2.447569 1.437546 1.706301
32.000000 -0.500000 1.200000 -13.674685 1.931896 1.141566 1.912786
32.000000 -0.500000 1.400000 -13.660775 1.439359 1.070105 2.129725
32.000000 -0.500000 1.600000 -13.646770 0.929483 1.257917 2.369823
32.000000 -0.500000 1.700200 -13.639564 0.661303 1.435949 2.501272
32.000000 0.000000 0.350000 -14.155684 8.398571 6.763670 2.244663
32.000000 0.000000 0.400000 -14.096810 6.843389 5.290263 1.565719
32.000000 0.000000 0.500000 -14.034620 5.085465 3.582504 1.159393
32.000000 0.000000 0.700000 -13.983303 3.523336 2.094460 1.407603
32.000000 0.000000 1.000000 -13.950332 2.453607 1.262540 1.822487
32.000000 0.000000 1.200000 -13.935069 1.937753 1.079986 2.058958
32.000000 0.000000 1.400000 -13.920878 1.445045 1.155333 2.299079
32.000000 0.000000 1.600000 -13.906589 0.934994 1.454681 2.558896
32.000000 0.000000 1.700200 -13.899237 0.666722 1.667093 2.699330
32.000000 0.500000 0.350000 -14.420355 8.406854 6.441393 2.029381
32.000000 0.500000 0.400000 -14.360311 6.851047 4.967914 1.337276
32.000000 0.500000 0.500000 -14.296882 5.092440 3.265336 1.038042
32.000000 0.500000 0.700000 -14.244540 3.529724 1.811629 1.468436
32.000000 0.500000 1.000000 -14.210909 2.459605 1.119656 1.960458
32.000000 0.500000 1.200000 -14.195339 1.943564 1.097599 2.222724
32.000000 0.500000 1.400000 -14.180863 1.450681 1.319536 2.482935
32.000000 0.500000 1.600000 -14.166286 0.940451 1.705882 2.760081
32.000000 0.500000 1.700200 -14.158786 0.672086 1.944143 2.908516
32.000000 1.000000 0.350000 -14.684960 8.415149 6.082075 1.804040
32.000000 1.000000 0.400000 -14.623735 6.858701 4.608360 1.093945
32.000000 1.000000 0.500000 -14.559053 5.099395 2.912899 0.950565
32.000000 1.000000 0.700000 -14.505672 3.536078 1.514985 1.563894
32.000000 1.000000 1.000000 -14.471371 2.465559 1.057888 2.120429
32.000000 1.000000 1.200000 -14.455490 1.949329 1.221575 2.404343
32.000000 1.000000 1.400000 -14.440725 1.456267 1.561594 2.681691
32.000000 1.000000 1.600000 -14.425856 0.945853 2.009678 2.973899
32.000000 1.000000 1.700200 -14.418205 0.677392 2.266774 3.129393
33.000000 -1.000000 0.350000 -12.433068 8.345435 7.028053 2.581103
33.000000 -1.000000 0.400000 -12.381641 6.794081 5.565198 1.994753
33.000000 -1.000000 0.500000 -12.327326 5.040355 3.863742 1.496813
33.000000 -1.000000 0.700000 -12.282517 3.481846 2.347941 1.372846
33.000000 -1.000000 1.000000 -12.253735 2.414537 1.392392 1.527713
33.000000 -1.000000 1.200000 -12.240412 1.899833 1.046791 1.663354
33.000000 -1.000000 1.400000 -12.228027 1.408213 0.917897 1.821789
33.000000 -1.000000 1.600000 -12.215558 0.899279 1.077311 2.009860
33.000000 -1.000000 1.700200 -12.209143 0.631590 1.252516 2.116991
33.000000 -0.500000 0.350000 -12.696807 8.352964 6.806490 2.401220
33.000000 -0.500000 0.400000 -12.644249 6.801065 5.343791 1.812836
33.000000 -0.500000 0.500000 -12.588740 5.046744 3.645327 1.366810
33.000000 -0.500000 0.700000 -12.542945 3.487723 2.145369 1.368646
33.000000 -0.500000 1.000000 -12.513528 2.420074 1.246181 1.614743
33.000000 -0.500000 1.200000 -12.499911 1.905208 0.985142 1.785446
33.000000 -0.500000 1.400000 -12.487253 1.413436 0.985353 1.971476
33.000000 -0.500000 1.600000 -12.474509 0.904345 1.247661 2.182854
33.000000 -0.500000 1.700200 -12.467953 0.636575 1.451815 2.300434
33.000000 0.000000 0.350000 -12.960482 8.360500 6.547795 2.206577
33.000000 0.000000 0.400000 -12.906783 6.808043 5.085286 1.615660
33.000000 0.000000 0.500000 -12.850068 5.053114 3.390820 1.239394
33.000000 0.000000 0.700000 -12.803276 3.493570 1.913817 1.387848
33.000000 0.000000 1.000000 -12.773217 2.425572 1.105852 1.721500
33.000000 0.000000 1.200000 -12.759304 1.910541 0.971006 1.923746
33.000000 0.000000 1.400000 -12.746369 1.418612 1.112346 2.134361
33.000000 0.000000 1.600000 -12.733346 0.909361 1.460454 2.366596
33.000000 0.000000 1.700200 -12.726646 0.641508 1.687985 2.493615
33.000000 0.500000 0.350000 -13.224094 8.368045 6.251983 1.997683
33.000000 0.500000 0.400000 -13.169245 6.815017 4.789666 1.403420
33.000000 0.500000 0.500000 -13.111310 5.059464 3.100600 1.123394
33.000000 0.500000 0.700000 -13.063510 3.499384 1.658631 1.435431
33.000000 0.500000 1.000000 -13.032802 2.431030 1.003538 1.848985
33.000000 0.500000 1.200000 -13.018587 1.915829 1.035195 2.078873
33.000000 0.500000 1.400000 -13.005373 1.423741 1.304167 2.311052
33.000000 0.500000 1.600000 -12.992067 0.914326 1.717236 2.561775
33.000000 0.500000 1.700200 -12.985221 0.646387 1.962926 2.697259
33.000000 1.000000 0.350000 -13.487644 8.375599 5.919082 1.775574
33.000000 1.000000 0.400000 -13.431632 6.821986 4.456941 1.176736
33.000000 1.000000 0.500000 -13.372465 5.065793 2.775377 1.032241
33.000000 1.000000 0.700000 -13.323645 3.505165 1.390815 1.514866
33.000000 1.000000 1.000000 -13.292279 2.436445 0.986284 1.997706
33.000000 1.000000 1.200000 -13.277759 1.921071 1.193484 2.251238
33.000000 1.000000 1.400000 -13.264260 1.428819 1.558667 2.502054
33.000000 1.000000 1.600000 -13.250668 0.919237 2.018132 2.769002
33.000000 1.000000 1.700200 -13.243675 0.651210 2.277629 2.912017
34.000000 -1.000000 0.350000 -11.243885 8.312272 6.767601 2.528919
34.000000 -1.000000 0.400000 -11.197533 6.763293 5.315223 2.012096
34.000000 -1.000000 0.500000 -11.148584 5.012176 3.626342 1.546551
34.000000 -1.000000 0.700000 -11.108208 3.455921 2.120010 1.366281
34.000000 -1.000000 1.000000 -11.082277 2.390122 1.176045 1.443587
34.000000 -1.000000 1.200000 -11.070276 1.876136 0.862349 1.541099
34.000000 -1.000000 1.400000 -11.059120 1.385196 0.819701 1.665888
34.000000 -1.000000 1.600000 -11.047889 0.876960 1.078837 1.822841
34.000000 -1.000000 1.700200 -11.042112 0.609636 1.287493 1.915169
34.000000 -0.500000 0.350000 -11.506654 8.319079 6.571815 2.360628
34.000000 -0.500000 0.400000 -11.459187 6.769606 5.119620 1.846577
34.000000 -0.500000 0.500000 -11.409059 5.017952 3.433675 1.429406
34.000000 -0.500000 0.700000 -11.367711 3.461234 1.943096 1.358190
34.000000 -0.500000 1.000000 -11.341154 2.395128 1.060839 1.523086
34.000000 -0.500000 1.200000 -11.328863 1.880995 0.845633 1.656604
34.000000 -0.500000 1.400000 -11.317438 1.389918 0.930871 1.810315
34.000000 -0.500000 1.600000 -11.305936 0.881540 1.262559 1.991792
34.000000 -0.500000 1.700200 -11.300019 0.614143 1.487814 2.095048
34.000000 0.000000 0.350000 -11.769361 8.325890 6.339105 2.176707
34.000000 0.000000 0.400000 -11.720769 6.775914 4.887222 1.666320
34.000000 0.000000 0.500000 -11.669452 5.023708 3.205311 1.312852
34.000000 0.000000 0.700000 -11.627121 3.466517 1.737798 1.369690
34.000000 0.000000 1.000000 -11.599933 2.400095 0.956338 1.620965
34.000000 0.000000 1.200000 -11.587349 1.885813 0.880027 1.787446
34.000000 0.000000 1.400000 -11.575652 1.394594 1.090200 1.967182
34.000000 0.000000 1.600000 -11.563875 0.886072 1.480828 2.170727
34.000000 0.000000 1.700200 -11.557817 0.618599 1.720463 2.283898
34.000000 0.500000 0.350000 -12.032008 8.332709 6.069420 1.977208
34.000000 0.500000 0.400000 -11.982281 6.782215 4.617964 1.471674
34.000000 0.500000 0.500000 -11.929764 5.029444 2.941595 1.203866
34.000000 0.500000 0.700000 -11.886440 3.471768 1.509625 1.405881
34.000000 0.500000 1.000000 -11.858613 2.405023 0.896023 1.738472
34.000000 0.500000 1.200000 -11.845733 1.890587 0.987015 1.934351
34.000000 0.500000 1.400000 -11.833760 1.399224 1.300304 2.137160
34.000000 0.500000 1.600000 -11.821706 0.890553 1.735943 2.360399
34.000000 0.500000 1.700200 -11.815505 0.623003 1.987529 2.482515
34.000000 1.000000 0.350000 -12.294595 8.339534 5.762719 1.762439
34.000000 1.000000 0.400000 -12.243724 6.788510 4.311809 1.263526
34.000000 1.000000 0.500000 -12.189994 5.035159 2.643215 1.112898
34.000000 1.000000 0.700000 -12.145666 3.476985 1.270009 1.470849
34.000000 1.000000 1.000000 -12.117192 2.409909 0.922520 1.876378
34.000000 1.000000 1.200000 -12.104012 1.895316 1.172831 2.097856
34.000000 1.000000 1.400000 -12.091760 1.403804 1.560391 2.320835
34.000000 1.000000 1.600000 -12.079424 0.894982 2.029263 2.561499
34.000000 1.000000 1.700200 -12.073078 0.627352 2.290536 2.691627
35.000000 -1.000000 0.350000 -10.058214 8.282509 6.518199 2.480243
35.000000 -1.000000 0.400000 -10.016878 6.735662 5.075896 2.027243
35.000000 -1.000000 0.500000 -9.973231 4.986889 3.398792 1.589102
35.000000 -1.000000 0.700000 -9.937234 3.432658 1.900412 1.357838
35.000000 -1.000000 1.000000 -9.914118 2.368216 0.967649 1.359601
35.000000 -1.000000 1.200000 -9.903420 1.854875 0.699308 1.417762
35.000000 -1.000000 1.400000 -9.893477 1.364546 0.767373 1.507193
35.000000 -1.000000 1.600000 -9.883468 0.856938 1.116044 1.631426
35.000000 -1.000000 1.700200 -9.878320 0.589941 1.349255 1.708331
35.000000 -0.500000 0.350000 -10.320104 8.288604 6.347768 2.325169
35.000000 -0.500000 0.400000 -10.277666 6.741316 4.905654 1.878672
35.000000 -0.500000 0.500000 -10.232855 4.992061 3.231371 1.484764
35.000000 -0.500000 0.700000 -10.195897 3.437417 1.748465 1.347242
35.000000 -0.500000 1.000000 -10.172163 2.372699 0.884106 1.431900
35.000000 -0.500000 1.200000 -10.161180 1.859227 0.730121 1.526807
35.000000 -0.500000 1.400000 -10.150972 1.368775 0.909128 1.646586
35.000000 -0.500000 1.600000 -10.140695 0.861040 1.299089 1.796757
35.000000 -0.500000 1.700200 -10.135409 0.593978 1.540052 1.885152
35.000000 0.000000 0.350000 -10.581934 8.294702 6.140677 2.154067
35.000000 0.000000 0.400000 -10.538386 6.746962 4.698969 1.716011
35.000000 0.000000 0.500000 -10.492401 4.997213 3.028680 1.379421
35.000000 0.000000 0.700000 -10.454474 3.442145 1.568715 1.352742
35.000000 0.000000 1.000000 -10.430117 2.377144 0.816821 1.521295
35.000000 0.000000 1.200000 -10.418845 1.863539 0.810853 1.650431
35.000000 0.000000 1.400000 -10.408368 1.372960 1.087722 1.797757
35.000000 0.000000 1.600000 -10.397821 0.865095 1.512928 1.971343
35.000000 0.000000 1.700200 -10.392396 0.597965 1.761694 2.070181
35.000000 0.500000 0.350000 -10.843708 8.300805 5.896829 1.966731
35.000000 0.500000 0.400000 -10.799040 6.752600 4.455747 1.539765
35.000000 0.500000 0.500000 -10.751871 5.002345 2.791042 1.278634
35.000000 0.500000 0.700000 -10.712965 3.446841 1.366795 1.379331
35.000000 0.500000 1.000000 -10.687979 2.381551 0.799363 1.629217
35.000000 0.500000 1.200000 -10.676415 1.867807 0.953188 1.789409
35.000000 0.500000 1.400000 -10.665667 1.377099 1.305910 1.961386
35.000000 0.500000 1.600000 -10.654846 0.869101 1.759703 2.155969
35.000000 0.500000 1.700200 -10.649280 0.601902 2.015729 2.264262
35.000000 1.000000 0.350000 -11.105426 8.306912 5.616134 1.763066
35.000000 1.000000 0.400000 -11.059630 6.758231 4.175916 1.351061
35.000000 1.000000 0.500000 -11.011266 5.007455 2.519122 1.190619
35.000000 1.000000 0.700000 -10.971371 3.451504 1.154475 1.431445
35.000000 1.000000 1.000000 -10.945748 2.385916 0.866911 1.756662
35.000000 1.000000 1.200000 -10.933889 1.872032 1.158110 1.944361
35.000000 1.000000 1.400000 -10.922866 1.381190 1.564781 2.138102
35.000000 1.000000 1.600000 -10.911769 0.873056 2.041094 2.351379
35.000000 1.000000 1.700200 -10.906060 0.605785 2.303560 2.468189
36.000000 -1.000000 0.350000 -8.875672 8.256112 6.282518 2.434308
36.000000 -1.000000 0.400000 -8.839300 6.711156 4.849733 2.039235
36.000000 -1.000000 0.500000 -8.800898 4.964463 3.183483 1.624410
36.000000 -1.000000 0.700000 -8.769231 3.412030 1.691370 1.347762
36.000000 -1.000000 1.000000 -8.748898 2.348791 0.769515 1.276954
36.000000 -1.000000 1.200000 -8.739490 1.836023 0.569479 1.294626
36.000000 -1.000000 1.400000 -8.730746 1.346237 0.764642 1.346659
36.000000 -1.000000 1.600000 -8.721944 0.839186 1.181467 1.436080
36.000000 -1.000000 1.700200 -8.717416 0.572481 1.430777 1.496734
36.000000 -0.500000 0.350000 -9.136774 8.261504 6.137106 2.293941
36.000000 -0.500000 0.400000 -9.099312 6.716159 4.704490 1.907965
36.000000 -0.500000 0.500000 -9.059758 4.969040 3.040868 1.532776
36.000000 -0.500000 0.700000 -9.027141 3.416241 1.563681 1.335786
36.000000 -0.500000 1.000000 -9.006198 2.352760 0.718693 1.342104
36.000000 -0.500000 1.200000 -8.996507 1.839876 0.646400 1.396984
36.000000 -0.500000 1.400000 -8.987500 1.349981 0.918186 1.480939
36.000000 -0.500000 1.600000 -8.978433 0.842818 1.352183 1.598050
36.000000 -0.500000 1.700200 -8.973770 0.576055 1.603965 1.670908
36.000000 0.000000 0.350000 -9.397820 8.266898 5.955337 2.137546
36.000000 0.000000 0.400000 -9.359260 6.721153 4.523189 1.763302
36.000000 0.000000 0.500000 -9.318546 4.973597 2.863428 1.438868
36.000000 0.000000 0.700000 -9.284971 3.420423 1.408703 1.336780
36.000000 0.000000 1.000000 -9.263412 2.356691 0.690144 1.423197
36.000000 0.000000 1.200000 -9.253436 1.843689 0.765520 1.513375
36.000000 0.000000 1.400000 -9.244164 1.353682 1.101756 1.626533
36.000000 0.000000 1.600000 -9.234831 0.846404 1.553285 1.768642
36.000000 0.000000 1.700200 -9.230030 0.579581 1.808548 1.852570
36.000000 0.500000 0.350000 -9.658813 8.272295 5.737084 1.964814
36.000000 0.500000 0.400000 -9.619147 6.726138 4.305713 1.605863
36.000000 0.500000 0.500000 -9.577264 4.978133 2.651461 1.347138
36.000000 0.500000 0.700000 -9.542723 3.424573 1.232120 1.355450
36.000000 0.500000 1.000000 -9.520543 2.360584 0.715165 1.521768
36.000000 0.500000 1.200000 -9.510279 1.847460 0.932294 1.644538
36.000000 0.500000 1.400000 -9.500739 1.357338 1.318227 1.784039
36.000000 0.500000 1.600000 -9.491136 0.849942 1.785988 1.948616
36.000000 0.500000 1.700200 -9.486197 0.583057 2.045179 2.042574
36.000000 1.000000 0.350000 -9.919755 8.277696 5.482223 1.775508
36.000000 1.000000 0.400000 -9.878975 6.731116 4.051976 1.436925
36.000000 1.000000 0.500000 -9.835912 4.982648 2.405605 1.264097
36.000000 1.000000 0.700000 -9.800396 3.428691 1.045869 1.396339
36.000000 1.000000 1.000000 -9.777589 2.364437 0.818756 1.638989
36.000000 1.000000 1.200000 -9.767034 1.851188 1.147164 1.791114
36.000000 1.000000 1.400000 -9.757224 1.360948 1.569610 1.954076
36.000000 1.000000 1.600000 -9.747348 0.853430 2.051585 2.138737
36.000000 1.000000 1.700200 -9.742268 0.586483 2.314748 2.241758
37.000000 -1.000000 0.350000 -7.695883 8.233049 6.062994 2.389706
37.000000 -1.000000 0.400000 -7.664428 6.689747 4.639032 2.046567
37.000000 -1.000000 0.500000 -7.631222 4.944872 2.982621 1.651802
37.000000 -1.000000 0.700000 -7.603842 3.394010 1.495018 1.335847
37.000000 -1.000000 1.000000 -7.586265 2.331824 0.584250 1.196838
37.000000 -1.000000 1.200000 -7.578132 1.819557 0.489242 1.173265
37.000000 -1.000000 1.400000 -7.570574 1.330246 0.805255 1.185588
37.000000 -1.000000 1.600000 -7.562966 0.823682 1.266150 1.237466
37.000000 -1.000000 1.700200 -7.559053 0.557231 1.524953 1.280747
37.000000 -0.500000 0.350000 -7.956287 8.237747 5.942352 2.265372
37.000000 -0.500000 0.400000 -7.923752 6.694107 4.518508 1.932787
37.000000 -0.500000 0.500000 -7.889405 4.948862 2.864436 1.572713
37.000000 -0.500000 0.700000 -7.861084 3.397682 1.390836 1.323379
37.000000 -0.500000 1.000000 -7.842903 2.335285 0.567745 1.254596
37.000000 -0.500000 1.200000 -7.834490 1.822918 0.600508 1.268253
37.000000 -0.500000 1.400000 -7.826672 1.333512 0.952091 1.314239
37.000000 -0.500000 1.600000 -7.818803 0.826850 1.416248 1.396100
37.000000 -0.500000 1.700200 -7.814755 0.560349 1.674932 1.452567
37.000000 0.000000 0.350000 -8.216640 8.242446 5.785672 2.125322
37.000000 0.000000 0.400000 -8.183018 6.698457 4.362317 1.806312
37.000000 0.000000 0.500000 -8.147522 4.952831 2.711866 1.490368
37.000000 0.000000 0.700000 -8.118254 3.401324 1.259768 1.321177
37.000000 0.000000 1.000000 -8.099464 2.338709 0.579173 1.327352
37.000000 0.000000 1.200000 -8.090769 1.826239 0.743251 1.377080
37.000000 0.000000 1.400000 -8.082689 1.336735 1.127841 1.454104
37.000000 0.000000 1.600000 -8.074556 0.829974 1.598242 1.562928
37.000000 0.000000 1.700200 -8.070373 0.563421 1.857859 1.631259
37.000000 0.500000 0.350000 -8.476944 8.247147 5.592813 1.969248
37.000000 0.500000 0.400000 -8.442228 6.702798 4.170338 1.667812
37.000000 0.500000 0.500000 -8.405576 4.956779 2.525185 1.408328
37.000000 0.500000 0.700000 -8.375354 3.404936 1.107427 1.333525
37.000000 0.500000 1.000000 -8.355949 2.342096 0.644045 1.416663
37.000000 0.500000 1.200000 -8.346971 1.829519 0.921538 1.500331
37.000000 0.500000 1.400000 -8.338626 1.339915 1.334106 1.605553
37.000000 0.500000 1.600000 -8.330227 0.833051 1.812205 1.738583
37.000000 0.500000 1.700200 -8.325906 0.566444 2.073523 1.817629
37.000000 1.000000 0.350000 -8.737203 8.251850 5.363635 1.796944
37.000000 1.000000 0.400000 -8.701386 6.707130 3.942476 1.518616
37.000000 1.000000 0.500000 -8.663569 4.960707 2.304995 1.331778
37.000000 1.000000 0.700000 -8.632384 3.408515 0.945655 1.364857
37.000000 1.000000 1.000000 -8.612360 2.345445 0.776344 1.523807
37.000000 1.000000 1.200000 -8.603094 1.832758 1.137403 1.638579
37.000000 1.000000 1.400000 -8.594483 1.343051 1.572543 1.769099
37.000000 1.000000 1.600000 -8.585814 0.836080 2.058694 1.923793
37.000000 1.000000 1.700200 -8.581355 0.569418 2.322175 2.012517
38.000000 -1.000000 0.350000 -6.518471 8.213296 5.861757 2.346248
38.000000 -1.000000 0.400000 -6.491894 6.671411 4.445802 2.049167
38.000000 -1.000000 0.500000 -6.463839 4.928093 2.798167 1.672044
38.000000 -1.000000 0.700000 -6.440711 3.378578 1.313407 1.323332
38.000000 -1.000000 1.000000 -6.425865 2.317294 0.415664 1.122048
38.000000 -1.000000 1.200000 -6.418996 1.805457 0.471603 1.057067
38.000000 -1.000000 1.400000 -6.412614 1.316553 0.876263 1.026964
38.000000 -1.000000 1.600000 -6.406190 0.810406 1.361839 1.037290
38.000000 -1.000000 1.700200 -6.402886 0.544174 1.625606 1.061386
38.000000 -0.500000 0.350000 -6.778268 8.217307 5.765716 2.239126
38.000000 -0.500000 0.400000 -6.750620 6.675134 4.349790 1.952968
38.000000 -0.500000 0.500000 -6.721433 4.931502 2.704097 1.605288
38.000000 -0.500000 0.700000 -6.697372 3.381717 1.231929 1.310939
38.000000 -0.500000 1.000000 -6.681927 2.320254 0.435625 1.171645
38.000000 -0.500000 1.200000 -6.674781 1.808331 0.592729 1.143140
38.000000 -0.500000 1.400000 -6.668140 1.319346 1.003002 1.148515
38.000000 -0.500000 1.600000 -6.661457 0.813117 1.486061 1.191990
38.000000 -0.500000 1.700200 -6.658020 0.546842 1.748774 1.230763
38.000000 0.000000 0.350000 -7.038018 8.221319 5.633954 2.116825
38.000000 0.000000 0.400000 -7.009293 6.678848 4.218496 1.844751
38.000000 0.000000 0.500000 -6.978969 4.934890 2.576064 1.534548
38.000000 0.000000 0.700000 -6.953969 3.384826 1.123827 1.306550
38.000000 0.000000 1.000000 -6.937920 2.323177 0.486762 1.235589
38.000000 0.000000 1.200000 -6.930495 1.811166 0.740355 1.243423
