lbda,transmission,R,A
4378.0000000000855,0.03264383295072066,0.9370308557728728,0.030325311276406523
4379.000000000086,0.032926212482394204,0.9370568983556384,0.030016889161967247
4380.000000000086,0.033234106289701255,0.9370558108821485,0.029710082828150346
4381.000000000086,0.03356838838156599,0.937026817215992,0.02940479440244199
4382.000000000086,0.0339300201431346,0.9369690467289571,0.02910093312790831
4383.000000000087,0.03432005626677654,0.9368815280587544,0.028798415674468995
4384.000000000087,0.03473965137109846,0.9367631821007357,0.028497166528165925
4385.000000000087,0.03519006737936318,0.9366128141536488,0.0281971184669881
4386.000000000087,0.03567268173848653,0.9364291051282548,0.02789821313325875
4387.000000000088,0.03618899657093224,0.9362106017147976,0.027600401714270226
4388.000000000088,0.03674064886454316,0.9359557053906933,0.027303645744763554
4389.000000000088,0.03732942181987069,0.9356626601330176,0.027007918047111622
4390.000000000089,0.03795725749123261,0.9353295386811317,0.026713203827635618
4391.000000000089,0.0386262708768333,0.9349542271725955,0.026419501950571234
4392.000000000088,0.03933876563531682,0.9345344079500016,0.026126826414681423
4393.000000000089,0.04009725163145889,0.934067540306784,0.025835208061756917
4394.000000000089,0.04090446454304152,0.9335508389059034,0.02554469655105508
4395.00000000009,0.04176338779483437,0.9329812495656336,0.025255362639531966
