,,snr,exptime,slewtime,calibtime,z,x1,c,t0,ra,dec,magabs,magobs,x0,template,fields,survey,mwebv
lowz,10513,20.0,113.2,2844.491057546916,150.0,0.14675,1.145,-0.1,61905.375,149.44823,-0.5502877,-19.933708,19.351461,0.00028844294,salt2,,lowz,0.04169368
lowz,10524,20.0,135.84,3666.041379636221,150.0,0.12395,-1.925,0.032,61900.2,326.7492,-26.139917,-19.126522,19.7608,0.00019784489,salt2,,lowz,0.04520755
lowz,10566,20.0,73.58,2197.9449542369216,150.0,0.09645,-0.18,-0.052,61895.938,78.97899,-40.97926,-19.477566,18.82605,0.00046797705,salt2,,lowz,0.037046
lowz,10598,20.0,124.52000000000001,1739.7218068188185,150.0,0.12365,-0.98,0.025,61900.137,339.69693,-44.96649,-18.965588,19.916054,0.00017148395,salt2,,lowz,0.015344926
lowz,10599,20.0,135.84,2803.282514849416,150.0,0.13435,0.38,0.052,61902.355,172.88335,-18.956196,-19.128464,19.948166,0.00016648638,salt2,,lowz,0.042021167
lowz,10601,20.0,158.48000000000002,3447.7551549711516,150.0,0.14305,0.165,0.154,61904.434,327.15707,-7.2816267,-18.962843,20.26188,0.00012470741,salt2,,lowz,0.04503389
lowz,10605,20.0,33.96,2525.9035437786024,150.0,0.04695,0.91,0.226,61892.473,76.32812,-29.881224,-18.635138,18.030977,0.00097331585,salt2,,lowz,0.021060871
lowz,10609,20.0,16.98,1051.872691107869,150.0,0.03055,-0.96,0.128,61892.133,33.39399,-28.189413,-18.781021,16.926195,0.002692569,salt2,,lowz,0.023087086
lowz,10615,20.0,203.76,1371.327302898555,150.0,0.14835,-0.245,0.277,61905.8,342.5614,-8.793687,-18.486998,20.823872,7.431836e-05,salt2,,lowz,0.048769407
lowz,10619,20.0,113.2,1257.3187731530684,150.0,0.10305,-0.505,0.218,61896.785,339.71524,-55.199406,-18.445885,20.010956,0.00015713126,salt2,,lowz,0.02273686
lowz,10672,20.0,42.45,1346.5807655425012,150.0,0.06925,0.36,-0.078,61893.49,34.539215,-24.266697,-19.581924,17.962183,0.001036983,salt2,,lowz,0.022371003
lowz,10684,20.0,90.56,1489.3274540288014,150.0,0.10205,-1.605,0.027,61896.652,328.24722,-53.464573,-18.947279,19.486954,0.00025460293,salt2,,lowz,0.023558177
lowz,10697,20.0,31.130000000000003,1839.007566854603,150.0,0.05335,0.865,-0.026,61892.688,82.54329,-38.25476,-19.484562,17.468939,0.0016333115,salt2,,lowz,0.049073186
lowz,10708,20.0,124.52000000000001,1142.578637380217,150.0,0.10985,-0.215,0.235,61897.766,29.180193,-37.977516,-18.534853,20.070438,0.00014875436,salt2,,lowz,0.022257064
lowz,10710,20.0,113.2,936.0405456980402,150.0,0.11305,-2.475,-0.029,61898.266,64.64052,-25.81787,-19.160625,19.511547,0.00024890061,salt2,,lowz,0.04603218
lowz,10719,20.0,79.24000000000001,808.5920886654833,150.0,0.08525,-0.955,0.103,61894.742,36.066376,-36.602463,-18.84686,19.172396,0.00034016222,salt2,,lowz,0.028617151
lowz,10753,20.0,87.73,490.39996306829886,150.0,0.09965,0.53,0.085,61896.332,50.928825,-41.38515,-19.132545,19.246561,0.000317702,salt2,,lowz,0.019385554
lowz,10754,20.0,124.52000000000001,1376.1050787651002,150.0,0.13165,0.595,0.026,61901.766,323.3874,-66.58229,-19.418808,19.610031,0.00022731734,salt2,,lowz,0.042887468
lowz,10756,20.0,147.16,1056.5782391376297,150.0,0.14405,1.18,0.129,61904.668,66.707245,-64.961624,-19.158424,20.082779,0.000147073,salt2,,lowz,0.03560565
lowz,10758,20.0,158.48000000000002,619.9327951759419,150.0,0.14355,-2.155,-0.043,61904.56,55.799458,-47.70901,-19.061117,20.171862,0.00013548783,salt2,,lowz,0.013994878
lowz,10760,20.0,113.2,290.1004045129241,150.0,0.11085,0.245,0.165,61897.92,60.81889,-46.54682,-18.948223,19.678164,0.00021349084,salt2,,lowz,0.019747889
lowz,10775,20.0,147.16,945.0705073257459,150.0,0.11255,-0.235,0.343,61898.19,15.966416,-40.499207,-18.233006,20.428835,0.00010693277,salt2,,lowz,0.016089173
lowz,10816,20.0,67.92,1145.7858163024434,150.0,0.07945,-0.705,0.086,61894.234,76.58679,-61.526253,-19.095898,18.7618,0.0004965055,salt2,,lowz,0.0362178
lowz,10867,20.0,124.52000000000001,338.1737481450552,150.0,0.12905,0.47,0.107,61901.207,64.63025,-62.933323,-19.11574,19.866203,0.0001795409,salt2,,lowz,0.037896115
lowz,10879,20.0,101.88,1089.509579313562,150.0,0.10845,-0.775,0.013,61897.555,91.987206,-28.190392,-19.235899,19.339554,0.00029162402,salt2,,lowz,0.042254414
lowz,10890,20.0,90.56,2069.1682039627526,150.0,0.10835,-1.245,-0.083,61897.535,341.01227,-47.144707,-19.2797,19.293608,0.00030422976,salt2,,lowz,0.010307775
lowz,10904,20.0,101.88,549.5596544588293,150.0,0.12495,0.395,-0.032,61900.402,318.91006,-52.21668,-19.550388,19.355772,0.00028730038,salt2,,lowz,0.03283875
lowz,10915,20.0,53.77,985.9177774545105,150.0,0.07625,0.59,0.01,61893.977,357.27518,-31.80207,-19.332916,18.430761,0.0006735046,salt2,,lowz,0.015966836
lowz,10926,20.0,22.64,872.805050945653,150.0,0.03845,1.1,0.123,61892.26,340.1073,-7.11215,-19.07038,17.148756,0.002193525,salt2,,lowz,0.044769753
lowz,10927,20.0,158.48000000000002,892.7792174575977,150.0,0.13125,0.075,0.277,61901.684,327.68948,-35.192833,-18.403427,20.618254,8.98138e-05,salt2,,lowz,0.032955352
lowz,10948,20.0,113.2,1071.2007836432101,150.0,0.12975,0.57,0.039,61901.355,16.531517,-42.31724,-19.196482,19.798174,0.00019115036,salt2,,lowz,0.015042685
lowz,10992,20.0,90.56,1238.2099578519592,150.0,0.10225,-0.61,0.069,61896.68,36.69436,-0.45923084,-18.959425,19.479345,0.00025639308,salt2,,lowz,0.038948227
lowz,10999,20.0,113.2,2003.7485598793915,150.0,0.10005,0.705,0.375,61896.383,321.26105,-45.60432,-18.215183,20.173199,0.00013532102,salt2,,lowz,0.03448041
lowz,11011,20.0,135.84,948.1540421520542,150.0,0.14815,-0.025,-0.078,61905.742,0.23749822,-32.18877,-19.485064,19.822607,0.00018689698,salt2,,lowz,0.016586537
lowz,11017,20.0,8.49,1509.0331567946316,150.0,0.04285,-1.045,0.004,61892.36,71.597626,-36.7853,-19.033335,17.427969,0.0016961228,salt2,,lowz,0.015000147
lowz,11035,20.0,124.52000000000001,1888.2479525268438,150.0,0.12165,-2.21,-0.007,61899.76,338.46307,-30.763994,-18.844952,19.998495,0.00015894495,salt2,,lowz,0.016460046
lowz,11040,20.0,67.92,1405.351850948772,150.0,0.09785,0.685,-0.101,61896.117,39.5855,-26.908806,-19.563032,18.7739,0.0004910042,salt2,,lowz,0.020549782
lowz,11044,20.0,158.48000000000002,1039.836574833969,150.0,0.14615,-0.285,0.108,61905.207,80.52899,-24.44329,-18.928556,20.346909,0.00011531372,salt2,,lowz,0.03506936
lowz,11046,20.0,101.88,833.1650725214583,150.0,0.12555,0.455,-0.051,61900.5,50.37452,-22.53385,-19.467817,19.449577,0.00026352037,salt2,,lowz,0.023518372
lowz,11052,20.0,50.94,1342.4756484667619,150.0,0.07215,0.13,0.002,61893.68,355.45273,-48.133877,-19.497696,18.139845,0.0008804547,salt2,,lowz,0.020477286
lowz,11094,20.0,192.44,1362.2566781416504,150.0,0.14085,-1.35,0.27,61903.887,30.356806,-6.4749994,-18.253633,20.934452,6.71218e-05,salt2,,lowz,0.03083647
lowz,11095,20.0,147.16,703.9518444968783,150.0,0.13735,0.48,0.134,61903.04,20.016829,-26.076204,-18.88261,20.246075,0.00012653628,salt2,,lowz,0.015084125
lowz,11101,20.0,124.52000000000001,819.3382963362242,150.0,0.13495,-0.5,-0.047,61902.492,50.205307,-26.062181,-19.483864,19.603262,0.00022873872,salt2,,lowz,0.01747208
lowz,11103,20.0,101.88,1116.0838876920693,150.0,0.10695,0.005,0.099,61897.336,8.886648,-14.627107,-19.097494,19.44558,0.00026449206,salt2,,lowz,0.027127422
lowz,11105,20.0,90.56,735.2404366174937,150.0,0.10885,0.515,0.074,61897.613,344.98285,-19.407104,-19.16556,19.418455,0.00027118315,salt2,,lowz,0.04425643
lowz,11112,20.0,67.92,1465.07947134907,150.0,0.07565,-0.345,0.15,61893.934,36.029087,-63.18894,-18.658686,19.086943,0.00036801668,salt2,,lowz,0.030731218
lowz,11114,20.0,33.96,912.5245482789501,150.0,0.05405,-0.665,-0.086,61892.715,10.432943,-36.21605,-19.523954,17.45893,0.001648441,salt2,,lowz,0.019687016
lowz,11136,20.0,53.77,645.3916855536007,150.0,0.07865,0.115,-0.074,61894.164,0.594865,-18.913118,-19.454409,18.380129,0.0007056564,salt2,,lowz,0.023130877
lowz,11140,20.0,124.52000000000001,1439.666834744723,150.0,0.12435,-1.8,-0.018,61900.28,59.76677,-39.61737,-19.008097,19.886776,0.00017617087,salt2,,lowz,0.012716255
lowz,11141,20.0,42.45,1631.1327551335894,150.0,0.06735,1.0,-0.023,61893.37,352.45312,-15.171771,-19.198519,18.282318,0.0007721783,salt2,,lowz,0.029210905
lowz,11177,20.0,124.52000000000001,855.682148913306,150.0,0.12905,0.235,0.079,61901.227,324.6156,-6.4438324,-19.242006,19.739937,0.00020168336,salt2,,lowz,0.0442995
lowz,11180,20.0,135.84,1569.9820194397644,150.0,0.11345,0.73,0.316,61898.336,24.292503,-28.167557,-18.462248,20.218159,0.0001298319,salt2,,lowz,0.033219524
lowz,11187,20.0,113.2,1214.7826851743223,150.0,0.13055,-1.3,-0.101,61901.53,76.557045,-34.709324,-19.540802,19.468304,0.00025901405,salt2,,lowz,0.018341847
lowz,11195,20.0,158.48000000000002,1357.176435420591,150.0,0.13745,0.47,0.225,61903.08,12.65629,-36.849606,-18.605728,20.524672,9.789847e-05,salt2,,lowz,0.01585073
lowz,11201,20.0,101.88,954.2327252862099,150.0,0.12465,0.715,-0.026,61900.344,36.560947,-11.749659,-19.467833,19.43269,0.0002676511,salt2,,lowz,0.023414023
lowz,11230,20.0,79.24000000000001,2230.295049398253,150.0,0.09265,0.1,0.077,61895.5,128.38583,-10.792362,-19.071857,19.138966,0.00035079903,salt2,,lowz,0.0499697
lowz,11233,20.0,113.2,2891.582385585846,150.0,0.12035,0.53,0.077,61899.523,358.91916,-25.517517,-19.120441,19.69786,0.00020965264,salt2,,lowz,0.024998553
lowz,11242,20.0,5.66,336.5035006927394,150.0,0.00825,1.065,-0.062,61892.004,359.9767,-31.103102,-19.689323,13.139039,0.088110805,salt2,,lowz,0.017912833
lowz,11259,20.0,113.2,1084.5652186575574,150.0,0.13065,-0.88,-0.142,61901.55,46.487526,-35.176537,-19.58565,19.425257,0.00026948968,salt2,,lowz,0.020529352
lowz,11264,20.0,135.84,1038.8541114717586,150.0,0.14145,0.135,0.032,61904.035,5.4556456,-24.70441,-19.32669,19.871443,0.00017867672,salt2,,lowz,0.020894345
lowz,11276,20.0,62.260000000000005,810.2827330466521,150.0,0.06815,-1.885,0.128,61893.42,3.5244215,-51.317276,-18.815468,18.692215,0.00052936963,salt2,,lowz,0.019968731
lowz,11280,20.0,124.52000000000001,1174.8708081466607,150.0,0.11655,-2.505,0.041,61898.85,358.4695,-8.712511,-18.864254,19.879055,0.00017742818,salt2,,lowz,0.042831145
lowz,11298,20.0,70.75,632.0225141981435,150.0,0.07965,0.69,0.21,61894.246,342.5871,-19.454544,-18.718945,19.14451,0.0003490124,salt2,,lowz,0.03086783
lowz,11330,20.0,101.88,2046.9416708610229,150.0,0.12835,0.875,-0.037,61901.07,78.38474,-41.386833,-19.435255,19.53391,0.0002438264,salt2,,lowz,0.03927003
lowz,11333,20.0,135.84,2122.7207402202557,150.0,0.12235,-0.38,0.175,61899.89,178.08473,-18.556986,-18.608738,20.248142,0.00012629543,salt2,,lowz,0.043498226
lowz,11361,20.0,135.84,1199.894830518129,150.0,0.12735,-1.135,0.104,61900.875,137.45343,-0.16144612,-18.880527,20.07027,0.00014877721,salt2,,lowz,0.038134594
lowz,11364,20.0,181.12,3350.6071954069425,150.0,0.14075,-1.335,0.18,61903.848,340.49384,-34.46807,-18.612602,20.573807,9.356683e-05,salt2,,lowz,0.014183573
lowz,11369,20.0,124.52000000000001,1044.3271799212414,150.0,0.11795,0.815,0.194,61899.09,1.7196892,-3.1429546,-18.734976,20.036226,0.00015351619,salt2,,lowz,0.04740787
lowz,11370,20.0,124.52000000000001,977.1079561860088,150.0,0.13075,1.18,0.119,61901.574,327.62387,-4.5828886,-19.117346,19.895359,0.00017478384,salt2,,lowz,0.038743492
lowz,11377,20.0,53.77,2661.991457218502,150.0,0.05795,-1.295,0.25,61892.88,83.34245,-32.75286,-18.233131,18.907019,0.00043434772,salt2,,lowz,0.04215531
lowz,11378,20.0,158.48000000000002,1312.2738655534854,150.0,0.13825,-1.5,0.045,61903.246,23.984585,-33.87423,-18.949211,20.194883,0.00013264525,salt2,,lowz,0.028955119
lowz,11398,20.0,147.16,869.7035775397026,150.0,0.13755,-1.17,0.055,61903.082,348.11685,-36.260086,-19.113201,20.018915,0.00015598348,salt2,,lowz,0.02056641
lowz,11402,20.0,101.88,1536.0106741536122,150.0,0.11135,0.845,0.17,61897.992,61.41139,-33.214397,-18.997637,19.639229,0.00022128546,salt2,,lowz,0.01158874
lowz,11409,20.0,82.07000000000001,302.0775542607214,150.0,0.10305,0.65,-0.005,61896.78,66.32821,-33.767754,-19.244928,19.211914,0.00032800424,salt2,,lowz,0.04611195
lowz,11421,20.0,79.24000000000001,1057.4384939854942,150.0,0.10055,0.175,-0.049,61896.457,19.107159,-45.145256,-19.440859,18.959064,0.00041401738,salt2,,lowz,0.017318217
lowz,11436,20.0,53.77,1341.6191910743269,150.0,0.07635,0.75,0.03,61893.984,79.62885,-28.112246,-19.34052,18.426151,0.00067636947,salt2,,lowz,0.02784543
lowz,11442,20.0,87.73,605.4809466516053,150.0,0.11925,0.85,-0.141,61899.32,63.776463,-18.22828,-19.806896,18.98993,0.00040241424,salt2,,lowz,0.026736828
lowz,11450,20.0,113.2,893.6564895693541,150.0,0.10375,-1.62,0.189,61896.875,32.19142,-15.295522,-18.508154,19.96439,0.0001640171,salt2,,lowz,0.03707621
lowz,11472,20.0,135.84,535.0830057659773,150.0,0.14375,-1.615,-0.096,61904.59,43.012604,-25.62818,-19.349125,19.887146,0.00017611108,salt2,,lowz,0.026749343
lowz,11475,20.0,28.3,1502.2588405487893,150.0,0.04265,-1.025,0.057,61892.355,334.1191,-50.024105,-18.92533,17.525505,0.0015503974,salt2,,lowz,0.016315198
lowz,11484,20.0,135.84,1879.902298278629,150.0,0.14555,0.775,-0.029,61905.066,58.32577,-16.104761,-19.585178,19.680544,0.00021302316,salt2,,lowz,0.04604786
lowz,11499,20.0,48.11,840.4126782942387,150.0,0.06875,1.03,0.064,61893.457,47.870293,-42.62522,-19.36842,18.1592,0.00086489774,salt2,,lowz,0.017777836
lowz,11500,20.0,113.2,738.8600820563565,150.0,0.11025,0.005,0.174,61897.824,29.862848,-24.42117,-18.844261,19.769491,0.0001962675,salt2,,lowz,0.018026546
lowz,11510,20.0,87.73,624.7419245899431,150.0,0.10855,1.685,0.036,61897.562,31.705908,-42.791836,-19.351255,19.22634,0.00032367502,salt2,,lowz,0.02075796
lowz,11518,20.0,101.88,1223.6733888051756,150.0,0.10095,-0.455,0.177,61896.5,1.7069348,-6.418323,-18.741009,19.668112,0.00021547666,salt2,,lowz,0.04602452
lowz,11581,20.0,48.11,950.6379781683847,150.0,0.06425,-1.675,-0.029,61893.195,34.449852,-12.763072,-19.242727,18.131104,0.0008875722,salt2,,lowz,0.02408644
lowz,11586,20.0,147.16,1322.723132021913,150.0,0.13975,1.0,0.13,61903.613,343.99686,-28.397362,-18.962324,20.207245,0.0001311436,salt2,,lowz,0.028120229
lowz,11601,20.0,101.88,2116.4660103751976,150.0,0.10975,0.625,0.151,61897.754,80.778076,-23.61997,-18.93599,19.667183,0.00021566094,salt2,,lowz,0.029528093
lowz,11609,20.0,101.88,1764.7404714808094,150.0,0.13175,-0.085,-0.116,61901.793,9.231057,-10.690169,-19.57085,19.459774,0.00026105667,salt2,,lowz,0.034753144
lowz,11610,20.0,45.28,1511.7208213049578,150.0,0.05915,0.585,0.187,61892.934,23.26033,-67.66464,-18.807467,18.37902,0.0007063769,salt2,,lowz,0.029162964
lowz,11615,20.0,135.84,1552.4711604825616,150.0,0.14505,0.99,0.036,61904.926,334.0004,-16.95428,-19.462004,19.795572,0.00019160894,salt2,,lowz,0.03320062
lowz,11623,20.0,70.75,3525.977306324857,150.0,0.10185,0.79,-0.106,61896.63,132.93422,-8.669449,-19.70591,18.723778,0.00051420217,salt2,,lowz,0.038862232
lowz,11631,20.0,45.28,2299.6137987692878,150.0,0.05465,-1.445,0.184,61892.742,39.644028,-4.000638,-18.66755,18.340227,0.00073207193,salt2,,lowz,0.03495425
lowz,11643,20.0,158.48000000000002,590.099572375484,150.0,0.14485,-2.25,-0.06,61904.88,46.34789,-19.582607,-19.241829,20.012482,0.00015691055,salt2,,lowz,0.025397267
lowz,11648,20.0,113.2,1548.0310069685602,150.0,0.13195,0.73,0.001,61901.83,341.1471,-30.0662,-19.336325,19.697868,0.00020965115,salt2,,lowz,0.019973863
lowz,11650,20.0,90.56,457.33927262159744,150.0,0.11435,0.63,0.362,61898.484,346.16818,-20.02838,-18.193466,20.505367,9.965468e-05,salt2,,lowz,0.0372716
lowz,11664,20.0,67.92,639.0594434898142,150.0,0.06735,-0.23,0.309,61893.37,353.78583,-37.913467,-18.267937,19.2129,0.0003277063,salt2,,lowz,0.023277335
lowz,11681,20.0,147.16,912.6028326508745,150.0,0.14685,0.8,0.069,61905.414,28.326296,-26.436274,-19.1629,20.123882,0.00014160927,salt2,,lowz,0.021262394
lowz,11699,20.0,73.58,1250.1887244077861,150.0,0.08635,-1.995,-0.026,61894.85,81.190544,-31.099213,-18.977552,19.071157,0.00037340622,salt2,,lowz,0.025538703
lowz,11706,20.0,135.84,573.0142485028884,150.0,0.14005,0.355,0.009,61903.68,62.346615,-30.8266,-19.034195,20.140438,0.0001394664,salt2,,lowz,0.025428321
lowz,11708,20.0,135.84,315.2462996026955,150.0,0.13315,-1.135,-0.021,61902.09,65.03355,-26.734694,-19.244818,19.810682,0.00018896094,salt2,,lowz,0.04555026
lowz,11715,20.0,53.77,2979.7792413574616,150.0,0.08135,1.325,-0.029,61894.39,192.9956,-1.0091673,-19.57979,18.332037,0.00073761545,salt2,,lowz,0.036327597
lowz,11720,20.0,90.56,3271.9818537486485,150.0,0.09225,-2.4,0.06,61895.46,18.017239,-43.036533,-18.836746,19.364101,0.0002851048,salt2,,lowz,0.011249515
lowz,11723,20.0,16.98,997.3332293180376,150.0,0.03835,0.85,-0.062,61892.258,11.118171,-8.621803,-19.75792,16.455404,0.004154159,salt2,,lowz,0.032174937
lowz,11737,20.0,135.84,1119.4228966407002,150.0,0.14855,-0.875,-0.113,61905.863,40.771606,-38.99793,-19.45957,19.854492,0.00018148792,salt2,,lowz,0.01768422
lowz,11739,20.0,53.77,1350.8709131921808,150.0,0.06495,-0.49,0.141,61893.234,340.8973,-27.211945,-18.84291,18.555508,0.000600401,salt2,,lowz,0.02000783
lowz,11747,20.0,113.2,458.6316860747029,150.0,0.11405,-2.09,-0.015,61898.43,328.8496,-30.6125,-19.041153,19.651554,0.00021878797,salt2,,lowz,0.028907645
lowz,11763,20.0,135.84,1600.4654624292834,150.0,0.10955,1.085,0.42,61897.723,52.349182,-55.43943,-18.095224,20.503702,9.980759e-05,salt2,,lowz,0.027862193
lowz,11787,20.0,158.48000000000002,646.6426041843542,150.0,0.14705,0.795,0.129,61905.457,33.36787,-40.594593,-19.069878,20.22013,0.00012959623,salt2,,lowz,0.022751719
lowz,11791,20.0,113.2,3004.127003497093,150.0,0.11825,-0.215,0.053,61899.145,183.05339,-8.113815,-18.977325,19.799812,0.00019086206,salt2,,lowz,0.042852983
lowz,11807,20.0,135.84,3575.0673518881003,150.0,0.12915,0.63,0.142,61901.24,350.07666,-19.965513,-18.770994,20.212769,0.0001304781,salt2,,lowz,0.03322097
lowz,11814,20.0,158.48000000000002,1745.2625981682297,150.0,0.11565,-1.795,0.322,61898.7,70.59493,-60.30439,-18.048004,20.677206,8.5067266e-05,salt2,,lowz,0.03128037
lowz,11821,20.0,158.48000000000002,1023.8602958325137,150.0,0.13695,-1.54,0.077,61902.96,5.308451,-51.357506,-18.879515,20.24229,0.00012697809,salt2,,lowz,0.017508637
lowz,11824,20.0,169.8,1101.6386223078264,150.0,0.14825,-2.165,0.008,61905.766,323.0192,-27.562025,-18.969677,20.339594,0.000116093346,salt2,,lowz,0.04157695
lowz,11828,20.0,33.96,602.1057672200848,150.0,0.04875,-0.26,0.092,61892.527,336.0703,-41.327602,-18.94519,17.80541,0.0011980648,salt2,,lowz,0.015968474
lowz,11830,20.0,113.2,893.2014337319777,150.0,0.11735,-0.79,0.042,61898.99,355.0269,-15.794874,-19.035164,19.724123,0.0002046424,salt2,,lowz,0.031248203
lowz,11843,20.0,147.16,929.9086175940554,150.0,0.14495,-1.81,-0.045,61904.902,19.002695,-40.00194,-19.318483,19.93746,0.00016813594,salt2,,lowz,0.020997671
lowz,11850,20.0,101.88,887.644945369889,150.0,0.13505,1.645,-0.078,61902.523,50.389755,-25.18517,-19.921257,19.167614,0.00034166384,salt2,,lowz,0.019986806
lowz,11855,20.0,79.24000000000001,1240.6409222829525,150.0,0.10205,0.47,-0.053,61896.65,359.882,-23.742565,-19.474796,18.959436,0.00041387603,salt2,,lowz,0.024202839
lowz,11861,20.0,90.56,925.123244623544,150.0,0.08575,0.455,0.364,61894.797,25.291946,-3.5936673,-18.348751,19.683939,0.00021235841,salt2,,lowz,0.03388761
lowz,11866,20.0,147.16,1647.4077842729816,150.0,0.14625,-1.465,-0.058,61905.24,5.097152,-65.714195,-19.274984,20.0021,0.00015841807,salt2,,lowz,0.026194809
lowz,11872,20.0,135.84,1022.5081405774906,150.0,0.14655,0.965,-0.005,61905.336,305.09525,-47.18989,-19.411322,19.870617,0.00017881258,salt2,,lowz,0.04295958
lowz,11910,20.0,56.6,2220.296883651209,150.0,0.08835,1.89,-0.048,61895.047,42.667336,-8.14073,-19.873621,18.22774,0.0008119867,salt2,,lowz,0.04947208
lowz,11925,20.0,135.84,1908.932473508469,150.0,0.14705,-0.26,-0.07,61905.465,333.11258,-69.606575,-19.331774,19.958235,0.00016494944,salt2,,lowz,0.03594474
lowz,11961,20.0,113.2,1395.0819495537078,150.0,0.11565,0.08,0.148,61898.703,31.698837,-28.57785,-18.854977,19.870234,0.00017887569,salt2,,lowz,0.014553151
lowz,11969,20.0,113.2,1187.8534647711701,150.0,0.10665,-1.855,0.137,61897.293,340.3565,-38.004944,-18.90534,19.631207,0.00022292681,salt2,,lowz,0.02285433
lowz,11970,20.0,45.28,1590.7582213778778,150.0,0.06745,0.24,0.009,61893.38,65.30493,-44.52524,-19.224718,18.259491,0.00078858435,salt2,,lowz,0.022250982
lowz,12012,20.0,181.12,1221.057802458888,150.0,0.13405,-0.995,0.281,61902.29,20.325945,-19.435774,-18.3468,20.724564,8.143653e-05,salt2,,lowz,0.034060296
lowz,12021,20.0,48.11,1325.9175617441529,150.0,0.06645,0.135,0.075,61893.316,57.18224,-61.84158,-18.993177,18.457088,0.0006573689,salt2,,lowz,0.03925155
lowz,12037,20.0,113.2,1445.9003640248295,150.0,0.13685,0.065,-0.077,61902.92,314.72885,-47.06878,-19.750175,19.369905,0.00028358435,salt2,,lowz,0.03960375
lowz,12040,20.0,33.96,1262.5245602923253,150.0,0.05595,-1.165,-0.126,61892.793,3.5160444,-21.505623,-19.624683,17.436138,0.0016834083,salt2,,lowz,0.022790387
lowz,12047,20.0,101.88,865.7831444370142,150.0,0.11465,-0.55,-0.052,61898.535,332.66098,-18.446142,-19.410875,19.294071,0.00030410005,salt2,,lowz,0.029081315
lowz,12103,20.0,135.84,1016.4983195186521,150.0,0.11705,-1.14,0.206,61898.95,321.95197,-53.25696,-18.727247,20.02606,0.00015496038,salt2,,lowz,0.02710881
lowz,12109,20.0,124.52000000000001,1481.112491657903,150.0,0.12625,-1.605,-0.021,61900.65,37.569942,-32.29494,-19.221565,19.708872,0.00020753709,salt2,,lowz,0.021813467
lowz,12115,20.0,124.52000000000001,1262.5044136117147,150.0,0.13295,0.025,-0.002,61902.043,355.56827,-6.665444,-19.122686,19.929276,0.00016940827,salt2,,lowz,0.037932012
